# (729, 12)
1.485344574637349480e+00 1.590219231544742540e+00 2.854799363742117180e+00 4.357970994697286216e+00 4.658771671061686881e+00 9.334100265930715068e+00 1.529358091549296184e+01 1.590147720870416670e+01 1.631448325372671349e+01 1.672189734503147562e+01 1.825124199770566946e+01 1.970678161714595333e+01
1.788966776280828119e+00 1.829005210659935932e+00 3.162833197343683622e+00 4.318758592262200935e+00 4.678557250473187601e+00 9.193585656434176911e+00 1.591129879390526369e+01 1.630001486273258138e+01 1.632091231395653708e+01 1.674797374080214141e+01 1.863223419189609587e+01 1.982786443448149782e+01
2.251053102359615199e+00 2.612158784476330542e+00 4.003993613623523906e+00 4.198327483853677933e+00 4.595993806262988812e+00 8.805806207525996854e+00 1.594076064944652948e+01 1.625873713204817150e+01 1.668119520173502224e+01 1.678503624707873954e+01 1.986085327540709500e+01 2.043177045099063349e+01
2.782163201661521867e+00 3.228493030959273202e+00 3.988979201406371189e+00 4.419858144748102013e+00 5.153399279067833127e+00 8.175107311933603071e+00 1.598883636589654955e+01 1.619716027546439818e+01 1.654973598558516201e+01 1.663784636112447046e+01 2.007748068620950477e+01 2.079817589939884215e+01
3.274674892594967357e+00 3.681849058434802924e+00 3.746644282484314914e+00 4.167782992198392655e+00 6.195320965680297221e+00 7.256759908941688764e+00 1.605229653415121760e+01 1.612486594533104167e+01 1.642539307273935734e+01 1.654426779604558106e+01 1.991554406313290926e+01 2.026517203714078263e+01
3.274671732493146692e+00 3.681852509999085754e+00 3.751806612740263169e+00 4.156202089889148077e+00 6.210871116891018673e+00 7.239344129758366719e+00 1.605232659132093787e+01 1.612483587702840993e+01 1.643813492395929998e+01 1.653775971753689333e+01 1.992585428246168888e+01 2.025290633340918944e+01
2.782167810454973633e+00 3.231349116807696653e+00 3.988974676651523943e+00 4.441299136267868874e+00 5.139058133204759571e+00 8.196594881045930592e+00 1.598879591125132293e+01 1.619720053238471991e+01 1.651688278502185980e+01 1.664765963269143967e+01 2.003499969263867797e+01 2.084742715543341873e+01
2.251054893438096283e+00 2.615169609594482303e+00 4.000696608448466307e+00 4.198325514159209959e+00 4.607313746950161715e+00 8.813819078135042062e+00 1.594074466640526033e+01 1.625875306312475033e+01 1.666498104074823772e+01 1.678417650054159438e+01 1.980167059556113784e+01 2.049730245077757118e+01
1.788961245608862605e+00 1.831228489375579693e+00 3.152360034080753159e+00 4.318763795825780960e+00 4.643415021874283788e+00 9.165794864273443920e+00 1.591134448606779905e+01 1.629996948838748239e+01 1.646320753778572765e+01 1.672703915773108463e+01 1.871814535616248421e+01 1.966893424017436587e+01
1.485344499375911065e+00 1.590219319041581869e+00 2.854798966616527434e+00 4.357971051463585432e+00 4.658771814859476557e+00 9.334100256964072528e+00 1.529358091548361998e+01 1.590147716784060350e+01 1.631448327098331319e+01 1.672189740102350441e+01 1.825124200582637712e+01 1.970678161739181533e+01
1.788966968089973797e+00 1.829004940482555464e+00 3.162833172843733109e+00 4.318758637133387701e+00 4.678557239412353574e+00 9.193585640222801558e+00 1.591129873369183656e+01 1.630001489788108415e+01 1.632091217209933376e+01 1.674797380860299967e+01 1.863223429953057675e+01 1.982786444266611170e+01
2.251053053807698934e+00 2.612159021209987664e+00 4.003993581086514375e+00 4.198327414622044174e+00 4.595993690602635517e+00 8.805806188158273429e+00 1.594076065860908109e+01 1.625873717153860909e+01 1.668119518431256054e+01 1.678503612903256226e+01 1.986085327475644746e+01 2.043177054637202872e+01
2.782163366732658627e+00 3.228493282609816273e+00 3.988979085812601078e+00 4.419858045004355418e+00 5.153399119693814256e+00 8.175107316055360229e+00 1.598883639365598519e+01 1.619716027780117074e+01 1.654973599154791941e+01 1.663784629144793215e+01 2.007748068587651247e+01 2.079817588370985959e+01
